    218   1578   4805      1      1
  12524    0
  12525    0
  12689    0
  12690    0
  12730    0
  12744    0
  12751    0
  12753    0
  12754    0
  12790    0
  12799    0
  12801    0
  12802    0
  12809    0
  12812    0
  12816    0
  12828    0
  12844    0
  12851    0
  12855    0
  12856    0
  12858    0
  12859    0
  12862    0
  12868    0
  12880    0
  12885    0
  12890    0
  12905    0
  12914    0
  12918    0
  12927    0
  12928    0
  12939    0
  12943    0
  12944    0
  12947    0
  12948    0
  12949    0
  12950    0
  12951    0
  12952    0
  12953    0
  12954    0
  12955    0
  12956    0
  12957    0
  12958    0
  12960    0
  12961    0
  12962    0
  12963    0
  12964    0
  12965    0
  12966    0
  12967    0
  12968    0
  12969    0
  12970    0
  12975    0
  12976    0
  13000    0
  13003    0
  13010    0
  13021    0
  13027    0
  13028    0
  13040    0
  13049    0
  13050    0
  13051    0
  13055    0
  13065    0
  13066    0
  13067    0
  13073    0
  13074    0
  13075    0
  13088    0
  13089    0
  13090    0
  13098    0
  13102    0
  13107    0
  13108    0
  13110    0
  13112    0
  13115    0
  13119    0
  13120    0
  13136    0
  13139    0
  13147    0
  13158    0
  13161    0
  13162    0
  13164    0
  13173    0
  13179    0
  13182    0
  13187    0
  13199    0
  13202    0
  13204    0
  13205    0
  13206    0
  13207    0
  13208    0
  13209    0
  13210    0
  13211    0
  13212    0
  13217    0
  13218    0
  13219    0
  13220    0
  13224    0
  13225    0
  13226    0
  13231    0
  13232    0
  13238    0
  13239    0
  13246    0
  13256    0
  13269    0
  13270    0
  13271    0
  13272    0
  13277    0
  13278    0
  13283    0
  13298    0
  13312    0
  13321    0
  13322    0
  13325    0
  13326    0
  13327    0
  13328    0
  13329    0
  13330    0
  13331    0
  13332    0
  13334    0
  13337    0
  13338    0
  13339    0
  13340    0
  13341    0
  13346    0
  13347    0
  13351    0
  13371    0
  13372    0
  13373    0
  13382    0
  13383    0
  13386    0
  13393    0
  13394    0
  13395    0
  13399    0
  13401    0
  13403    0
  13404    0
  13413    0
  13414    0
  13416    0
  13417    0
  13420    0
  13421    0
  13422    0
  13423    0
  13424    0
  13426    0
  13428    0
  13431    0
  13432    0
  13433    0
  13434    0
  13435    0
  13436    0
  13438    0
  13439    0
  13440    0
  13441    0
  13445    0
  13448    0
  13449    0
  13450    0
  13462    0
  13465    0
  13466    0
  13467    0
  13475    0
  13476    0
  13477    0
  13478    0
  13491    0
  13492    0
  13493    0
  13498    0
  13502    0
  13508    0
  13509    0
  13512    0
  13513    0
  13519    0
  13520    0
  13521    0
  13527    0
  13528    0
  13529    0
  13530    0
  13531    0
  13535    0
  13536    0
  13541    0
  13542    0
  13547    0
  13548    0
  13549    0
  13552    0
  13553    0
  13554    0
  13557    0
  13558    0
  13560    0
  13561    0
  13563    0
  13564    0
  13565    0
  13567    0
  13568    0
  13570    0
  13574    0
  13576    0
  13577    0
  13580    0
  13581    0
  13582    0
  13583    0
  13584    0
  13588    0
  13589    0
  13591    0
  13592    0
  13593    0
  13596    0
  13597    0
  13598    0
  13599    0
  13600    0
  13601    0
  13604    0
  13610    0
  13614    0
  13615    0
  13616    0
  13617    0
  13618    0
  13619    0
  13620    0
  13621    0
  13627    0
  13633    0
  13634    0
  13635    0
  13636    0
  13637    0
  13638    0
  13642    0
  13643    0
  13644    0
  13645    0
  13646    0
  13648    0
  13650    0
  13651    0
  13652    0
  13654    0
  13657    0
  13658    0
  13659    0
  13660    0
  13661    0
  13664    0
  13665    0
  13666    0
  13667    0
  13668    0
  13670    0
  13671    0
  13672    0
  13673    0
  13675    0
  13676    0
  13677    0
  13678    0
  13679    0
  13680    0
  13681    0
  13682    0
  13683    0
  13685    0
  13687    0
  13688    0
  13689    0
  13690    0
  13693    0
  13694    0
  13695    0
  13696    0
  13697    0
  13698    0
  13700    0
  13701    0
  13702    0
  13705    0
  13706    0
  13707    0
  13708    0
  13709    0
  13710    0
  13711    0
  13713    0
  13714    0
  13715    0
  13716    0
  13717    0
  13718    0
  13720    0
  13721    0
  13722    0
  13723    0
  13724    0
  13726    0
  13728    0
  13729    0
  13730    0
  13731    0
  13732    0
  13737    0
  13738    0
  13739    0
  13740    0
  13742    0
  13743    0
  13744    0
  13745    0
  13746    0
  13747    0
  13756    0
  13773    0
  13791    0
  13792    0
  13793    0
  13795    0
  13805    0
  13808    0
  13809    0
  13810    0
  13811    0
  13814    0
  13815    0
  13816    0
  13817    0
  13822    0
  13823    0
  13825    0
  13828    0
  13830    0
  13832    0
  13833    0
  13837    0
  13838    0
  13839    0
  13845    0
  13846    0
  13848    0
  13849    0
  13850    0
  13854    0
  13857    0
  13858    0
  13859    0
  13862    0
  13863    0
  13864    0
  13865    0
